country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",09-07-2026 20:00,26.912329,70.909168,OZONE,10,21,17
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",09-07-2026 20:00,28.207266,76.829265,CO,15,25,18
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",09-07-2026 20:00,28.194909,76.862296,PM2.5,22,165,69
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",09-07-2026 20:00,28.194909,76.862296,CO,23,50,33
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",09-07-2026 20:00,25.435774,75.644272,NO2,22,54,38
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",09-07-2026 20:00,24.892047,74.623527,PM2.5,20,193,70
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",09-07-2026 20:00,24.892047,74.623527,NO2,9,34,14
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",09-07-2026 20:00,28.296139,74.961696,PM2.5,2,38,11
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",09-07-2026 20:00,28.296139,74.961696,NO2,3,12,7
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",09-07-2026 20:00,28.296139,74.961696,NH3,6,13,7
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",09-07-2026 20:00,26.895552,76.334753,PM10,36,211,102
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",09-07-2026 20:00,26.895552,76.334753,NO2,12,43,24
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",09-07-2026 20:00,26.895552,76.334753,CO,43,83,59
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB",09-07-2026 20:00,25.6635413,94.0989878,PM2.5,2,33,13
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",09-07-2026 20:00,20.832874,85.104082,PM2.5,8,62,39
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",09-07-2026 20:00,20.832874,85.104082,NO2,7,15,10
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",09-07-2026 20:00,21.51161,86.89088,NH3,4,5,5
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",09-07-2026 20:00,21.51161,86.89088,CO,42,46,44
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",09-07-2026 20:00,22.1166054,85.3945546,NO2,2,8,4
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",09-07-2026 20:00,22.1166054,85.3945546,CO,6,12,8
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",09-07-2026 20:00,21.941841,86.728318,SO2,5,9,7
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",09-07-2026 20:00,20.24079,85.836784,CO,40,46,44
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",09-07-2026 20:00,11.9309,79.8027,SO2,4,13,8
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",09-07-2026 20:00,31.321907,75.578914,NO2,28,47,34
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",09-07-2026 20:00,31.321907,75.578914,OZONE,42,47,45
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",09-07-2026 20:00,30.736056,76.209694,PM2.5,36,45,40
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",09-07-2026 20:00,30.736056,76.209694,NO2,26,31,28
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",09-07-2026 20:00,30.649961,76.331442,PM10,72,136,108
India,Maharashtra,Pimpri-Chinchwad,"Bhosari, Pune - IITM",09-07-2026 20:00,18.640051,73.848956,PM10,58,91,77
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",09-07-2026 20:00,18.63673,73.82487,CO,8,14,10
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",09-07-2026 20:00,18.616318,73.765797,PM2.5,28,98,58
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",09-07-2026 20:00,18.59051,73.77946,PM10,28,250,59
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",09-07-2026 20:00,18.59051,73.77946,NO2,8,29,13
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",09-07-2026 20:00,18.59051,73.77946,SO2,1,2,1
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",09-07-2026 20:00,18.530085,73.849598,PM2.5,4,35,18
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",09-07-2026 20:00,18.530085,73.849598,PM10,32,52,42
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",09-07-2026 20:00,26.253384,72.976571,OZONE,16,40,30
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",09-07-2026 20:00,26.506177,77.025989,PM2.5,7,68,22
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",09-07-2026 20:00,26.506177,77.025989,CO,8,12,10
India,Rajasthan,Khairthal,"New Anaj Mandi, Khairthal - RSPCB",09-07-2026 20:00,27.8015617,76.6365217,SO2,4,4,4
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",09-07-2026 20:00,25.14389,75.821256,SO2,6,11,8
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",09-07-2026 20:00,25.196024,75.855668,NH3,2,10,4
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",09-07-2026 20:00,25.16409,75.858137,PM10,15,103,68
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",09-07-2026 20:00,25.16409,75.858137,NO2,12,29,20
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",09-07-2026 20:00,27.213494,73.734444,CO,9,25,14
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",09-07-2026 20:00,25.771061,73.340227,PM2.5,33,238,84
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",09-07-2026 20:00,24.041198,74.780702,PM10,23,128,78
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",09-07-2026 20:00,24.041198,74.780702,OZONE,41,60,50
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB",09-07-2026 20:00,25.03636,73.883502,SO2,5,13,7
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",09-07-2026 20:00,26.031443,76.359327,OZONE,47,57,52
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",09-07-2026 20:00,17.528544,78.286195,CO,19,23,20
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",09-07-2026 20:00,17.5316895,78.218939,NO2,5,43,26
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",09-07-2026 20:00,17.5316895,78.218939,NH3,0,2,1
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",09-07-2026 20:00,17.5316895,78.218939,SO2,2,20,12
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",09-07-2026 20:00,17.5184,78.278777,OZONE,22,32,27
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",09-07-2026 20:00,17.417094,78.457437,NO2,12,17,13
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",09-07-2026 20:00,17.417094,78.457437,NH3,2,4,3
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",09-07-2026 20:00,17.417094,78.457437,SO2,6,22,11
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",09-07-2026 20:00,17.37206,78.50864,PM10,46,67,53
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",09-07-2026 20:00,17.349694,78.451437,SO2,1,2,2
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",09-07-2026 20:00,17.349694,78.451437,CO,4,44,28
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",09-07-2026 20:00,17.429398,78.569354,PM10,53,63,57
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",09-07-2026 20:00,17.585705,78.126199,NO2,11,17,15
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",09-07-2026 20:00,17.585705,78.126199,SO2,10,12,11
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",09-07-2026 20:00,17.470431,78.566959,PM2.5,21,49,33
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",09-07-2026 20:00,17.470431,78.566959,NO2,9,19,14
India,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",09-07-2026 20:00,13.0664,80.2112,NH3,4,7,5
India,Tamil Nadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB",09-07-2026 20:00,10.942451,76.978996,NO2,22,23,23
India,Tamil Nadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB",09-07-2026 20:00,10.942451,76.978996,SO2,24,27,26
India,Tamil Nadu,Dindigul,"Mendonsa Colony, Dindigul - TNPCB",09-07-2026 20:00,10.358535,77.984321,CO,6,8,7
India,Tamil Nadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",09-07-2026 20:00,13.4127,80.1081,PM10,32,179,99
India,Tamil Nadu,Madurai,"Uchapatti, Madurai - TNPCB",09-07-2026 20:00,9.865935,78.022669,SO2,43,58,53
India,Tamil Nadu,Madurai,"Uchapatti, Madurai - TNPCB",09-07-2026 20:00,9.865935,78.022669,OZONE,1,1,1
India,Tamil Nadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",09-07-2026 20:00,9.36399,78.831977,OZONE,6,6,6
India,Tamil Nadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",09-07-2026 20:00,8.816428,78.099039,NO2,11,21,15
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",09-07-2026 20:00,17.544899,78.486949,SO2,4,15,11
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",09-07-2026 20:00,17.393559,78.339194,PM10,52,68,57
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",09-07-2026 20:00,17.4559458,78.4332152,SO2,4,13,9
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",09-07-2026 20:00,17.4559458,78.4332152,CO,33,41,36
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",09-07-2026 20:00,17.4559458,78.4332152,OZONE,14,18,16
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",09-07-2026 20:00,23.8175497,91.2726974,CO,30,34,32
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",09-07-2026 20:00,23.8175497,91.2726974,OZONE,15,21,18
India,Uttar Pradesh,Agra,"Rohta, Agra - UPPCB",09-07-2026 20:00,27.106972,78.000111,NO2,13,13,13
India,Uttar Pradesh,Agra,"Rohta, Agra - UPPCB",09-07-2026 20:00,27.106972,78.000111,SO2,4,11,6
India,Uttar Pradesh,Agra,"Rohta, Agra - UPPCB",09-07-2026 20:00,27.106972,78.000111,OZONE,11,24,14
India,Uttar Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",09-07-2026 20:00,27.19865833,78.00598056,NO2,2,10,7
India,Uttar Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",09-07-2026 20:00,27.19865833,78.00598056,OZONE,2,10,6
India,Uttar Pradesh,Agra,"Shastripuram, Agra - UPPCB",09-07-2026 20:00,27.19862,77.92066,PM2.5,17,52,31
India,Uttar Pradesh,Ghaziabad,"Govindpuram, Ghaziabad - UPPCB",09-07-2026 20:00,28.694528,77.494705,CO,26,30,27
India,Uttar Pradesh,Ghaziabad,"Govindpuram, Ghaziabad - UPPCB",09-07-2026 20:00,28.694528,77.494705,OZONE,27,38,30
India,Uttar Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",09-07-2026 20:00,28.685382,77.453839,NH3,7,11,9
India,Uttar Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",09-07-2026 20:00,28.6603346,77.3572563,OZONE,19,27,24
India,Uttar Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",09-07-2026 20:00,26.730136,83.433859,CO,5,6,6
India,Uttar Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",09-07-2026 20:00,28.557054,77.453663,NH3,7,12,9
India,Uttar Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",09-07-2026 20:00,28.47272,77.482,CO,17,32,25
India,Uttar Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",09-07-2026 20:00,28.725645,77.749675,CO,13,17,15
India,Uttar Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",09-07-2026 20:00,25.4547,78.6039,PM10,29,103,58
India,Uttar Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",09-07-2026 20:00,26.509954,80.249612,SO2,20,25,23
India,Uttar Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",09-07-2026 20:00,26.428282,80.327067,PM10,1,171,27
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",09-07-2026 20:00,27.608912,75.153302,NO2,7,23,11
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",09-07-2026 20:00,26.159933,75.780517,PM2.5,27,83,48
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",09-07-2026 20:00,26.159933,75.780517,NH3,3,7,4
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",09-07-2026 20:00,24.5886166,73.6321397,OZONE,6,11,9
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",09-07-2026 20:00,27.33853,88.614099,NO2,7,8,8
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",09-07-2026 20:00,27.33853,88.614099,CO,4,10,6
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",09-07-2026 20:00,27.33853,88.614099,OZONE,15,26,23
India,Tamil Nadu,Chennai,"Kodungaiyur, Chennai - TNPCB",09-07-2026 20:00,13.1278,80.2642,PM10,41,329,74
India,Tamil Nadu,Chennai,"Kodungaiyur, Chennai - TNPCB",09-07-2026 20:00,13.1278,80.2642,SO2,4,7,6
India,Tamil Nadu,Chennai,"Manali Village, Chennai - TNPCB",09-07-2026 20:00,13.1662,80.2584,NO2,5,20,16
India,Tamil Nadu,Chennai,"Manali Village, Chennai - TNPCB",09-07-2026 20:00,13.1662,80.2584,OZONE,26,128,64
India,Tamil Nadu,Chennai,"Manali, Chennai - CPCB",09-07-2026 20:00,13.164544,80.26285,NO2,9,11,10
India,Uttar Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",09-07-2026 20:00,26.906111,80.948222,NO2,23,32,29
India,Uttar Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",09-07-2026 20:00,26.906111,80.948222,SO2,2,11,7
India,Uttar Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",09-07-2026 20:00,26.86812,81.005119,PM2.5,3,43,14
India,Uttar Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",09-07-2026 20:00,26.86812,81.005119,PM10,4,36,13
India,Uttar Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",09-07-2026 20:00,26.8458805,80.9365541,NO2,17,43,28
India,Uttar Pradesh,Mathura,"Pali Dungra, Mathura - UPPCB",09-07-2026 20:00,27.410954,77.550619,NO2,0,2,1
India,Uttar Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",09-07-2026 20:00,28.9535882,77.7622941,CO,73,93,87
India,Uttar Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",09-07-2026 20:00,28.999264,77.7590354,PM10,10,63,29
India,Uttar Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",09-07-2026 20:00,28.999264,77.7590354,NO2,22,30,26
India,Uttar Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",09-07-2026 20:00,28.999264,77.7590354,NH3,8,11,10
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",09-07-2026 20:00,25.344694,72.626208,NH3,4,5,4
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",09-07-2026 20:00,25.344694,72.626208,SO2,3,4,3
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",09-07-2026 20:00,24.588397,76.172782,CO,16,22,19
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",09-07-2026 20:00,28.108988,75.386577,PM10,20,105,46
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",09-07-2026 20:00,28.108988,75.386577,SO2,3,3,3
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",09-07-2026 20:00,26.358805,73.047444,PM10,48,140,104
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",09-07-2026 20:00,26.358805,73.047444,CO,13,18,16
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",09-07-2026 20:00,26.29581,73.082283,PM10,31,97,75
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",09-07-2026 20:00,26.253384,72.976571,PM2.5,37,77,53
India,Uttar Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",09-07-2026 20:00,27.19412,77.96237,PM10,34,68,47
India,Uttar Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",09-07-2026 20:00,28.964949,77.278761,NO2,3,46,12
India,Uttar Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",09-07-2026 20:00,28.964949,77.278761,NH3,1,4,2
India,Uttar Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",09-07-2026 20:00,28.38910936,79.42963708,SO2,0,6,1
India,Uttar Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",09-07-2026 20:00,27.1594,78.3953,PM2.5,16,26,21
India,Uttar Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",09-07-2026 20:00,28.646233,77.358075,PM10,24,47,33
India,Uttar Pradesh,Meerut,"MIET College, Meerut - UPPCB",09-07-2026 20:00,28.972677,77.641018,PM10,29,39,32
India,Uttar Pradesh,Meerut,"MIET College, Meerut - UPPCB",09-07-2026 20:00,28.972677,77.641018,NO2,5,17,8
India,Uttar Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",09-07-2026 20:00,28.802625,78.753728,NO2,24,24,24
India,Uttar Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",09-07-2026 20:00,28.802625,78.753728,NH3,5,5,5
India,Uttar Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",09-07-2026 20:00,28.802625,78.753728,SO2,18,19,18
India,Uttar Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",09-07-2026 20:00,28.88528,78.7388,PM2.5,32,53,41
India,Uttar Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",09-07-2026 20:00,28.88528,78.7388,CO,10,27,16
India,Uttar Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",09-07-2026 20:00,28.83526,78.7446,NH3,5,5,5
India,Uttar Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",09-07-2026 20:00,28.849399,78.742362,SO2,88,99,92
India,Uttar Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",09-07-2026 20:00,28.856664,78.772638,PM2.5,1,47,22
India,Uttar Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",09-07-2026 20:00,29.4723508,77.7194031,NH3,1,6,3
India,Uttar Pradesh,Noida,"Sector - 125, Noida - UPPCB",09-07-2026 20:00,28.5447608,77.3231257,NH3,17,28,21
India,Uttar Pradesh,Noida,"Sector - 125, Noida - UPPCB",09-07-2026 20:00,28.5447608,77.3231257,CO,53,59,55
India,Uttar Pradesh,Noida,"Sector - 62, Noida - IITM",09-07-2026 20:00,28.6245479,77.3577104,CO,13,16,14
India,Uttar Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",09-07-2026 20:00,25.494,81.863,CO,4,12,7
India,Uttar Pradesh,Raebareli,"Anand Nagar, Raebareli - UPPCB",09-07-2026 20:00,26.219512,81.237648,CO,82,83,83
India,Uttar Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",09-07-2026 20:00,25.301778,82.996789,PM10,13,73,43
India,Uttar Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",09-07-2026 20:00,25.301778,82.996789,OZONE,2,9,6
India,Uttar Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",09-07-2026 20:00,25.262326,82.995408,PM2.5,8,21,15
India,Uttar Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",09-07-2026 20:00,25.3505986,82.9083074,PM10,10,91,66
India,Uttar Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",09-07-2026 20:00,25.3505986,82.9083074,NO2,39,43,41
India,Uttar Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",09-07-2026 20:00,25.32393,82.99687,OZONE,3,4,4
India,Uttar Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",09-07-2026 20:00,27.571409,77.655757,SO2,30,40,33
India,Uttar Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",09-07-2026 20:00,27.571409,77.655757,CO,12,25,19
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",09-07-2026 20:00,30.269444,78.044167,CO,12,14,13
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",09-07-2026 20:00,30.075911,78.2859547,NO2,7,7,7
India,West Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",09-07-2026 20:00,23.618183,87.105718,PM10,25,38,33
India,West Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",09-07-2026 20:00,23.697936,86.944395,SO2,75,76,76
India,West Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",09-07-2026 20:00,23.685297,86.945968,NO2,26,37,30
India,West Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",09-07-2026 20:00,23.685297,86.945968,CO,14,51,29
India,West Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",09-07-2026 20:00,23.685297,86.945968,OZONE,27,38,33
India,West Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",09-07-2026 20:00,23.616515,87.119133,SO2,29,32,30
India,West Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",09-07-2026 20:00,22.7605581,88.3617589,PM10,30,79,52
India,West Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",09-07-2026 20:00,22.7605581,88.3617589,NH3,5,7,6
India,West Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",09-07-2026 20:00,23.508764,87.35444,NH3,2,3,2
India,West Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",09-07-2026 20:00,23.508764,87.35444,CO,18,21,19
India,West Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",09-07-2026 20:00,23.567923,87.306843,NH3,1,4,3
India,West Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",09-07-2026 20:00,23.567923,87.306843,SO2,13,32,17
India,West Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB",09-07-2026 20:00,23.549395,87.300496,NH3,2,2,2
India,West Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",09-07-2026 20:00,22.06047,88.109737,SO2,5,30,13
India,West Bengal,Howrah,"Ghusuri, Howrah - WBPCB",09-07-2026 20:00,22.611968,88.347422,NO2,47,74,56
India,West Bengal,Howrah,"Ghusuri, Howrah - WBPCB",09-07-2026 20:00,22.611968,88.347422,CO,24,27,25
India,West Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",09-07-2026 20:00,22.554954,88.292568,PM10,27,111,65
India,West Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",09-07-2026 20:00,22.554954,88.292568,NO2,10,24,14
India,West Bengal,Howrah,"Dasnagar, Howrah - WBPCB",09-07-2026 20:00,22.6025571,88.3105664,NO2,4,9,6
India,West Bengal,Howrah,"Dasnagar, Howrah - WBPCB",09-07-2026 20:00,22.6025571,88.3105664,NH3,1,2,1
India,West Bengal,Howrah,"Belur Math, Howrah - WBPCB",09-07-2026 20:00,22.629801,88.352017,NO2,31,60,42
India,West Bengal,Howrah,"Belur Math, Howrah - WBPCB",09-07-2026 20:00,22.629801,88.352017,OZONE,8,9,8
India,West Bengal,Kolkata,"Fort William, Kolkata - WBPCB",09-07-2026 20:00,22.55664,88.342674,NO2,17,26,20
India,West Bengal,Kolkata,"Fort William, Kolkata - WBPCB",09-07-2026 20:00,22.55664,88.342674,NH3,9,9,9
India,West Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",09-07-2026 20:00,22.51106,88.35142,SO2,4,17,7
India,West Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",09-07-2026 20:00,22.5367507,88.3638022,OZONE,16,53,26
India,West Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",09-07-2026 20:00,22.49929,88.36917,PM2.5,38,67,51
India,West Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",09-07-2026 20:00,22.49929,88.36917,PM10,39,76,56
India,West Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",09-07-2026 20:00,22.627847,88.380669,NH3,6,8,7
India,West Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",09-07-2026 20:00,22.58157048,88.41002457,NO2,13,14,14
India,Andhra Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",09-07-2026 20:00,16.509717,80.612222,CO,21,33,26
India,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",09-07-2026 20:00,17.72,83.3,PM2.5,7,92,46
India,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",09-07-2026 20:00,17.72,83.3,PM10,83,148,116
India,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",09-07-2026 20:00,17.72,83.3,NH3,3,3,3
India,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",09-07-2026 20:00,17.72,83.3,OZONE,8,47,33
India,Arunachal Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",09-07-2026 20:00,27.103358,93.679645,NO2,7,8,8
India,Arunachal Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",09-07-2026 20:00,27.103358,93.679645,SO2,10,11,11
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",09-07-2026 20:00,26.071318,91.87488,OZONE,21,44,33
India,Assam,Guwahati,"IITG, Guwahati - PCBA",09-07-2026 20:00,26.2028636,91.70046436,PM10,10,58,23
